# Exported Velocity Data
5.000000000000000000e+02,9.884664398457931916e-08
6.000000000000000000e+02,3.919208649987522602e-07
7.000000000000000000e+02,1.540698995739154122e-07
8.000000000000000000e+02,5.793581676108527281e-07
9.000000000000000000e+02,6.077144008901212816e-08
1.000000000000000000e+03,4.272028594588951690e-08
